Date	Open	High	Low	Close	Change (Pips)	Change (%)
May 05, 2014 00:00	6816.5	6829.5	6774	6817	+0.5	+0.01%
May 02, 2014 00:00	6813	6839	6798.5	6818	+5.0	+0.07%
May 01, 2014 00:00	6799	6817	6781	6811	+12.0	+0.18%
Apr 30, 2014 00:00	6751.5	6804	6744	6797.5	+46.0	+0.68%
Apr 29, 2014 00:00	6705.5	6775	6701	6757	+51.5	+0.76%
Apr 28, 2014 00:00	6699	6721	6665.5	6704.5	+5.5	+0.08%
Apr 25, 2014 00:00	6690	6698	6654.5	6694	+4.0	+0.06%
Apr 24, 2014 00:00	6686	6723.5	6665	6694.5	+8.5	+0.13%
Apr 23, 2014 00:00	6679.5	6697	6659	6684.5	+5.0	+0.07%
Apr 22, 2014 00:00	6663	6706.5	6645.5	6688	+25.0	+0.37%
Apr 21, 2014 00:00	6657	6670	6642.5	6661.5	+4.5	+0.07%
Apr 17, 2014 00:00	6595	6656	6557	6653	+58.0	+0.87%
Apr 16, 2014 00:00	6577	6605.5	6550.5	6590.5	+13.5	+0.20%
Apr 15, 2014 00:00	6574	6594.5	6505.5	6577.5	+3.5	+0.05%
Apr 14, 2014 00:00	6518	6585.5	6497.5	6573	+55.0	+0.84%
Apr 11, 2014 00:00	6583	6599.5	6525.5	6535.5	-47.5	-0.73%
Apr 10, 2014 00:00	6660.5	6688.5	6565.5	6582	-78.5	-1.19%
Apr 09, 2014 00:00	6580.5	6665.5	6580	6661	+80.5	+1.21%
Apr 08, 2014 00:00	6598	6622.5	6548	6582.5	-15.5	-0.24%
Apr 07, 2014 00:00	6656	6674	6585	6598.5	-57.5	-0.87%
Apr 04, 2014 00:00	6681	6683	6644	6652	-29.0	-0.44%
Apr 03, 2014 00:00	6672	6681.5	6636	6659	-13.0	-0.20%
Apr 02, 2014 00:00	6649.5	6675	6637.5	6673	+23.5	+0.35%
Apr 01, 2014 00:00	6615.5	6660	6602.5	6653	+37.5	+0.56%
Mar 31, 2014 00:00	6620	6659	6580	6615	-5.0	-0.08%
Mar 28, 2014 00:00	6588	6632.5	6583	6603.5	+15.5	+0.23%
Mar 27, 2014 00:00	6560.5	6594.5	6555.5	6589	+28.5	+0.43%
Mar 26, 2014 00:00	6603	6644.5	6555	6562.5	-40.5	-0.62%
Mar 25, 2014 00:00	6526.5	6627.5	6523.5	6607	+80.5	+1.22%
Mar 24, 2014 00:00	6517	6570	6504.5	6527.5	+10.5	+0.16%
Mar 21, 2014 00:00	6537.5	6572.5	6510.5	6517	-20.5	-0.31%
Mar 20, 2014 00:00	6547	6559	6491	6537.5	-9.5	-0.15%
Mar 19, 2014 00:00	6604	6612	6521	6547	-57.0	-0.87%
Mar 18, 2014 00:00	6566	6680.5	6533	6608	+42.0	+0.64%
Mar 17, 2014 00:00	6519.5	6593	6490.5	6570.5	+51.0	+0.78%
Mar 14, 2014 00:00	6529	6547	6498.5	6516.5	-12.5	-0.19%
Mar 13, 2014 00:00	6627	6639	6506.5	6531.5	-95.5	-1.46%
Mar 12, 2014 00:00	6664	6665	6597	6628.5	-35.5	-0.54%
Mar 11, 2014 00:00	6694	6718.5	6658	6666	-28.0	-0.42%
Mar 10, 2014 00:00	6731.5	6757.5	6669	6699	-32.5	-0.49%
Mar 07, 2014 00:00	6779	6801	6703.5	6740	-39.0	-0.58%
Mar 06, 2014 00:00	6775.5	6808.5	6769	6778.5	+3.0	+0.04%
Mar 05, 2014 00:00	6825.5	6825.5	6764	6775	-50.5	-0.75%
Mar 04, 2014 00:00	6707.5	6830.5	6707.5	6825	+117.5	+1.72%
Mar 03, 2014 00:00	6759	6768	6669.5	6707	-52.0	-0.78%
Feb 28, 2014 00:00	6827	6834	6770	6804.5	-22.5	-0.33%
Feb 27, 2014 00:00	6784	6826	6731	6825	+41.0	+0.60%
Feb 26, 2014 00:00	6813	6835	6770.5	6781.5	-31.5	-0.46%
Feb 25, 2014 00:00	6853.5	6860.5	6790	6814	-39.5	-0.58%
Feb 24, 2014 00:00	6809	6885	6794.5	6854.5	+45.5	+0.66%
Feb 21, 2014 00:00	6817.5	6861.5	6802.5	6805.5	-12.0	-0.18%
Feb 20, 2014 00:00	6756.5	6829.5	6730	6818	+61.5	+0.90%
Feb 19, 2014 00:00	6787	6810.5	6750.5	6755.5	-31.5	-0.47%
Feb 18, 2014 00:00	6733.5	6809	6714.5	6804	+70.5	+1.04%
Feb 17, 2014 00:00	6672.5	6745.5	6656	6733	+60.5	+0.90%
Feb 14, 2014 00:00	6667	6678.5	6640	6675	+8.0	+0.12%
Feb 13, 2014 00:00	6685.5	6686.5	6606	6668	-17.5	-0.26%
Feb 12, 2014 00:00	6677.5	6709	6664	6686	+8.5	+0.13%
Feb 11, 2014 00:00	6598.5	6703.5	6593.5	6688.5	+90.0	+1.35%
Feb 10, 2014 00:00	6606.5	6607	6563.5	6598	-8.5	-0.13%
Feb 07, 2014 00:00	6573	6604.5	6538	6603.5	+30.5	+0.46%
Feb 06, 2014 00:00	6480	6577	6459.5	6572.5	+92.5	+1.41%
Feb 05, 2014 00:00	6443.5	6485	6411.5	6479.5	+36.0	+0.56%
Feb 04, 2014 00:00	6401	6479.5	6400	6447.5	+46.5	+0.72%
Feb 03, 2014 00:00	6493.5	6537	6389.5	6404	-89.5	-1.40%
Jan 31, 2014 00:00	6549.5	6550	6418.5	6493	-56.5	-0.87%
Jan 30, 2014 00:00	6514	6568.5	6503	6550	+36.0	+0.55%
Jan 29, 2014 00:00	6608	6643.5	6480	6513.5	-94.5	-1.45%
Jan 28, 2014 00:00	6513.5	6591	6508	6582.5	+69.0	+1.05%
Jan 27, 2014 00:00	6597.5	6629	6506	6512.5	-85.0	-1.31%
Jan 24, 2014 00:00	6782	6794.5	6599.5	6600.5	-181.5	-2.75%
Jan 23, 2014 00:00	6836.5	6852	6759	6780.5	-56.0	-0.83%
Jan 22, 2014 00:00	6837	6864.5	6820.5	6836	-1.0	-0.01%
Jan 21, 2014 00:00	6835	6867.5	6819.5	6837.5	+2.5	+0.04%
Jan 20, 2014 00:00	6826.5	6841	6810	6835.5	+9.0	+0.13%
Jan 17, 2014 00:00	6826	6843	6805	6826	+0.0	+0.00%
Jan 16, 2014 00:00	6820	6836.5	6808	6824	+4.0	+0.06%
Jan 15, 2014 00:00	6781.5	6829.5	6773.5	6819.5	+38.0	+0.56%
Jan 14, 2014 00:00	6714	6787.5	6691.5	6783.5	+69.5	+1.02%
Jan 13, 2014 00:00	6761	6765	6701	6713.5	-47.5	-0.71%
Jan 10, 2014 00:00	6704.5	6770	6704	6759	+54.5	+0.81%
Jan 09, 2014 00:00	6724	6746	6676.5	6705	-19.0	-0.28%
Jan 08, 2014 00:00	6751.5	6762	6711.5	6723.5	-28.0	-0.42%
Jan 07, 2014 00:00	6722.5	6768.5	6715.5	6750.5	+28.0	+0.41%
Jan 06, 2014 00:00	6731.5	6752.5	6712.5	6722	-9.5	-0.14%
Jan 03, 2014 00:00	6725	6751	6695.5	6735.5	+10.5	+0.16%
Jan 02, 2014 00:00	6756	6756	6703.5	6724	-32.0	-0.48%
Dec 31, 2013 00:00	6743.6	6757	6735	6747	+3.4	+0.05%
Dec 30, 2013 00:00	6744.2	6769.5	6716	6743.2	-1.0	-0.01%
Dec 27, 2013 00:00	6692.4	6775.3	6692.4	6746.6	+54.2	+0.80%
Dec 24, 2013 00:00	6677	6714	6665	6691.3	+14.3	+0.21%
Dec 23, 2013 00:00	6614.1	6685.3	6606.3	6678.2	+64.1	+0.96%
Dec 20, 2013 00:00	6585.5	6651	6574.8	6601.5	+16.0	+0.24%
Dec 19, 2013 00:00	6567.1	6593.5	6539.7	6585.9	+18.8	+0.29%
Dec 18, 2013 00:00	6490	6576.5	6447.5	6566.7	+76.7	+1.17%
Dec 17, 2013 00:00	6512.3	6514.5	6480.3	6489.5	-22.8	-0.35%
Dec 16, 2013 00:00	6439.1	6532	6394.5	6512.7	+73.6	+1.13%
Dec 13, 2013 00:00	6431.7	6462.8	6427.3	6442.7	+11.0	+0.17%
Dec 12, 2013 00:00	6481.5	6488.3	6424.5	6431.3	-50.2	-0.78%
Dec 11, 2013 00:00	6526.1	6555.8	6477.5	6482.3	-43.8	-0.68%
Dec 10, 2013 00:00	6542.5	6572.3	6515.8	6526.5	-16.0	-0.25%
Dec 09, 2013 00:00	6577.3	6586.9	6533.8	6544.1	-33.2	-0.51%
Dec 06, 2013 00:00	6481.8	6575.8	6481.4	6570.9	+89.1	+1.36%
Dec 05, 2013 00:00	6512.5	6517.3	6477.3	6482.6	-29.9	-0.46%
Dec 04, 2013 00:00	6526.7	6550.3	6461.5	6510.4	-16.3	-0.25%
Dec 03, 2013 00:00	6573.7	6586.8	6512.5	6530.2	-43.5	-0.67%
Dec 02, 2013 00:00	6643.3	6662.3	6574.5	6574.9	-68.4	-1.04%
Nov 29, 2013 00:00	6646.9	6682.8	6635.8	6638.5	-8.4	-0.13%
Nov 28, 2013 00:00	6641.1	6679.8	6633.8	6647	+5.9	+0.09%
Nov 27, 2013 00:00	6634.3	6664.3	6625.3	6640.3	+6.0	+0.09%
Nov 26, 2013 00:00	6682.8	6696.8	6629.3	6633.9	-48.9	-0.74%
Nov 25, 2013 00:00	6682.9	6710.3	6674.8	6681.6	-1.3	-0.02%
Nov 22, 2013 00:00	6699.3	6712	6658.8	6680.9	-18.4	-0.28%
Nov 21, 2013 00:00	6663.2	6700.5	6641.3	6698.9	+35.7	+0.53%
Nov 20, 2013 00:00	6673.3	6713	6648.8	6662.8	-10.5	-0.16%
Nov 19, 2013 00:00	6698.6	6709.3	6675.8	6679.9	-18.7	-0.28%
Nov 18, 2013 00:00	6688.9	6733.3	6670.3	6698.2	+9.3	+0.14%
Nov 15, 2013 00:00	6673.1	6703.8	6663.8	6688.5	+15.4	+0.23%
Nov 14, 2013 00:00	6662.1	6697.3	6640.3	6673.5	+11.4	+0.17%
Nov 13, 2013 00:00	6704.8	6707	6611.3	6664.5	-40.3	-0.60%
Nov 12, 2013 00:00	6729.7	6735.5	6690.8	6716.3	-13.4	-0.20%
Nov 11, 2013 00:00	6731.2	6745.8	6700.3	6729.3	-1.9	-0.03%
Nov 08, 2013 00:00	6647.4	6738.3	6640.5	6728.4	+81.0	+1.20%
Nov 07, 2013 00:00	6741.3	6780.5	6643.4	6649	-92.3	-1.39%
Nov 06, 2013 00:00	6733.3	6768.3	6729.7	6741.7	+8.4	+0.12%
Nov 05, 2013 00:00	6785	6789.8	6707.3	6738.9	-46.1	-0.68%
Nov 04, 2013 00:00	6746.7	6788.5	6746.3	6784.2	+37.5	+0.55%
Nov 01, 2013 00:00	6742.9	6759	6713.8	6750.5	+7.6	+0.11%
Oct 31, 2013 00:00	6764.9	6767.5	6718.8	6745.3	-19.6	-0.29%
Oct 30, 2013 00:00	6781.9	6819.3	6746	6767.3	-14.6	-0.22%
Oct 29, 2013 00:00	6733.9	6787.3	6713.3	6784.3	+50.4	+0.74%
Oct 28, 2013 00:00	6724	6748	6702.3	6734.3	+10.3	+0.15%
Oct 25, 2013 00:00	6725.1	6731	6700.4	6725.2	+0.1	+0.00%
Oct 24, 2013 00:00	6679.9	6730.6	6673.9	6725.5	+45.6	+0.68%
Oct 23, 2013 00:00	6692.8	6692.8	6652.8	6679.5	-13.3	-0.20%
Oct 22, 2013 00:00	6658.9	6719.8	6645.8	6699.8	+40.9	+0.61%
Oct 21, 2013 00:00	6620.3	6677.3	6615.3	6658.1	+37.8	+0.57%
Oct 18, 2013 00:00	6604.9	6632.3	6583.5	6617.1	+12.2	+0.18%
Oct 17, 2013 00:00	6563.5	6611.8	6527.5	6604	+40.5	+0.61%
Oct 16, 2013 00:00	6527.5	6584	6503	6562.3	+34.8	+0.53%
Oct 15, 2013 00:00	6543.6	6569.3	6520.6	6528.4	-15.2	-0.23%
Oct 14, 2013 00:00	6488.1	6547.8	6452.1	6542.4	+54.3	+0.83%
Oct 11, 2013 00:00	6445.8	6520.2	6421.2	6516.3	+70.5	+1.08%
Oct 10, 2013 00:00	6334	6465.3	6332.5	6446.4	+112.4	+1.74%
Oct 09, 2013 00:00	6309.6	6372.3	6308.6	6334.6	+25.0	+0.39%
Oct 08, 2013 00:00	6411.7	6432.3	6313.1	6313.1	-98.6	-1.56%
Oct 07, 2013 00:00	6450.7	6462.4	6390.8	6412.3	-38.4	-0.60%
Oct 04, 2013 00:00	6419.9	6478.5	6419	6476.3	+56.4	+0.87%
Oct 03, 2013 00:00	6445.4	6472.8	6415	6419.6	-25.8	-0.40%
Oct 02, 2013 00:00	6455.5	6459.7	6383.5	6445.7	-9.8	-0.15%
Oct 01, 2013 00:00	6454.9	6484.8	6422	6454.9	+0.0	+0.00%
Sep 30, 2013 00:00	6474.2	6475	6427.8	6455.2	-19.0	-0.29%
Sep 27, 2013 00:00	6569.5	6573.3	6484	6501.5	-68.0	-1.05%
Sep 26, 2013 00:00	6537.1	6583	6531.8	6569.2	+32.1	+0.49%
Sep 25, 2013 00:00	6558.7	6590.5	6525.3	6537.4	-21.3	-0.33%
Sep 24, 2013 00:00	6555.1	6586.3	6540.5	6560.4	+5.3	+0.08%
Sep 23, 2013 00:00	6585.9	6599.8	6540.8	6555.4	-30.5	-0.47%
Sep 20, 2013 00:00	6617.9	6633.5	6573.8	6576.6	-41.3	-0.63%
Sep 19, 2013 00:00	6622.4	6657.8	6607.5	6616.4	-6.0	-0.09%
Sep 18, 2013 00:00	6585.6	6638.5	6530	6622.1	+36.5	+0.55%
Sep 17, 2013 00:00	6614.5	6617.8	6566.5	6585.3	-29.2	-0.44%
Sep 16, 2013 00:00	6628.9	6667.8	6609.3	6616.3	-12.6	-0.19%
Sep 13, 2013 00:00	6584.5	6598.8	6560.8	6593.5	+9.0	+0.14%
Sep 12, 2013 00:00	6599.7	6607	6557	6584.2	-15.5	-0.24%
Sep 11, 2013 00:00	6600.2	6601.1	6558.3	6599.4	-0.8	-0.01%
Sep 10, 2013 00:00	6547.9	6605.5	6545.2	6601.1	+53.2	+0.81%
Sep 09, 2013 00:00	6528.1	6559.5	6505.5	6547.6	+19.5	+0.30%
Sep 06, 2013 00:00	6529	6569.5	6489.3	6527.5	-1.5	-0.02%
Sep 05, 2013 00:00	6487.1	6544.8	6459	6529.9	+42.8	+0.66%
Sep 04, 2013 00:00	6466.4	6490.8	6421.5	6486.8	+20.4	+0.31%
Sep 03, 2013 00:00	6499	6527.3	6438.8	6470.7	-28.3	-0.44%
Sep 02, 2013 00:00	6424.1	6533.3	6423.8	6499.4	+75.3	+1.16%
Aug 30, 2013 00:00	6465.5	6504.4	6390.3	6407.8	-57.7	-0.90%
Aug 29, 2013 00:00	6417.6	6502.7	6409.5	6464.9	+47.3	+0.73%
Aug 28, 2013 00:00	6391.4	6444.3	6387	6416.7	+25.3	+0.39%
Aug 27, 2013 00:00	6487.9	6489.4	6389.7	6393.9	-94.0	-1.47%
Aug 26, 2013 00:00	6504.7	6522.5	6478.1	6487.6	-17.1	-0.26%
Aug 23, 2013 00:00	6453.9	6517.3	6415.8	6504.4	+50.5	+0.78%
Aug 22, 2013 00:00	6361.9	6469.3	6348.3	6453.6	+91.7	+1.42%
Aug 21, 2013 00:00	6443.9	6448.3	6362.5	6363.7	-80.2	-1.26%
Aug 20, 2013 00:00	6439.1	6467.3	6395.8	6453.3	+14.2	+0.22%
Aug 19, 2013 00:00	6490.9	6510.3	6436.2	6438.8	-52.1	-0.81%
Aug 16, 2013 00:00	6458.1	6509.3	6450.8	6490	+31.9	+0.49%
Aug 15, 2013 00:00	6593.9	6595.7	6456.3	6457.5	-136.4	-2.11%
Aug 14, 2013 00:00	6613	6629.3	6577.5	6596.3	-16.7	-0.25%
Aug 13, 2013 00:00	6579	6641.3	6566.8	6633.7	+54.7	+0.82%
Aug 12, 2013 00:00	6585.9	6608.8	6545	6577.8	-8.1	-0.12%
Aug 09, 2013 00:00	6550	6608.8	6527	6589.2	+39.2	+0.59%
Aug 08, 2013 00:00	6505.5	6558.8	6502.5	6549.7	+44.2	+0.67%
Aug 07, 2013 00:00	6587.9	6627.3	6484	6505.2	-82.7	-1.27%
Aug 06, 2013 00:00	6613.8	6629.3	6560.8	6602.2	-11.6	-0.18%
Aug 05, 2013 00:00	6651.6	6686.5	6587.8	6613.5	-38.1	-0.58%
Aug 02, 2013 00:00	6706.9	6709.3	6621.8	6657.3	-49.6	-0.75%
Aug 01, 2013 00:00	6617.2	6714.5	6610.3	6707.2	+90.0	+1.34%
Jul 31, 2013 00:00	6573	6659.8	6553	6616.3	+43.3	+0.65%
Jul 30, 2013 00:00	6571.8	6601.5	6551.3	6575.6	+3.8	+0.06%
Jul 29, 2013 00:00	6583.9	6607.8	6541.8	6572.4	-11.5	-0.17%
Jul 26, 2013 00:00	6608.2	6630.5	6532.3	6584.9	-23.3	-0.35%
Jul 25, 2013 00:00	6611.2	6623.5	6537.8	6609.8	-1.4	-0.02%
Jul 24, 2013 00:00	6611.8	6662.5	6579.3	6622	+10.2	+0.15%
Jul 23, 2013 00:00	6645.8	6658	6591.8	6611.8	-34.0	-0.51%
Jul 22, 2013 00:00	6632.3	6646	6606.3	6618.5	-13.8	-0.21%
Jul 19, 2013 00:00	6570.5	6588.5	6543	6573	+2.5	+0.04%
Jul 18, 2013 00:00	6510	6611.5	6508	6587	+77.0	+1.17%
Jul 17, 2013 00:00	6518	6549	6467.5	6520	+2.0	+0.03%
Jul 16, 2013 00:00	6555.5	6559	6499.5	6513.5	-42.0	-0.64%
Jul 15, 2013 00:00	6514	6559	6511	6544	+30.0	+0.46%
Jul 12, 2013 00:00	6509.5	6536	6490	6504.5	-5.0	-0.08%
Jul 11, 2013 00:00	6532	6538.5	6476	6514.5	-17.5	-0.27%
Jul 10, 2013 00:00	6455.5	6489	6423.5	6474.5	+19.0	+0.29%
Jul 09, 2013 00:00	6445.5	6483	6436	6477	+31.5	+0.49%
Jul 08, 2013 00:00	6377.5	6428.5	6362.5	6411.5	+34.0	+0.53%
Jul 05, 2013 00:00	6387.5	6452	6314.5	6380	-7.5	-0.12%
Jul 04, 2013 00:00	6227	6384	6218	6366.5	+139.5	+2.19%
Jul 03, 2013 00:00	6195.5	6199.5	6133.5	6192.5	-3.0	-0.05%
Jul 02, 2013 00:00	6248	6262	6207.5	6232.5	-15.5	-0.25%
Jul 01, 2013 00:00	6213	6269	6165.5	6237.5	+24.5	+0.39%
Jun 28, 2013 00:00	6203	6219.5	6154.5	6170.5	-32.5	-0.53%
Jun 27, 2013 00:00	6128	6223.5	6120.5	6176.5	+48.5	+0.79%
Jun 26, 2013 00:00	6061.5	6141	6040	6136.5	+75.0	+1.22%
Jun 25, 2013 00:00	6002	6083.5	6002	6071	+69.0	+1.14%
Jun 24, 2013 00:00	6085.5	6087.5	5973	6003	-82.5	-1.37%
Jun 21, 2013 00:00	6167.5	6198	6050	6086	-81.5	-1.34%
Jun 20, 2013 00:00	6252.5	6280	6113.5	6121	-131.5	-2.15%
Jun 19, 2013 00:00	6379.5	6380.5	6310	6311.5	-68.0	-1.08%
Jun 18, 2013 00:00	6322.5	6395.5	6307.5	6371.5	+49.0	+0.77%
Jun 17, 2013 00:00	6334	6369	6295.5	6314.5	-19.5	-0.31%
Jun 14, 2013 00:00	6334	6341	6270.5	6284	-50.0	-0.80%
Jun 13, 2013 00:00	6216	6344	6202.5	6338.5	+122.5	+1.93%
Jun 12, 2013 00:00	6316.5	6362	6260.5	6266	-50.5	-0.81%
Jun 11, 2013 00:00	6362	6362	6264.5	6289.5	-72.5	-1.15%
Jun 10, 2013 00:00	6382.5	6407	6363	6373	-9.5	-0.15%
Jun 07, 2013 00:00	6327	6407.5	6297.5	6396	+69.0	+1.08%
Jun 06, 2013 00:00	6402.5	6421	6270	6334.5	-68.0	-1.07%
Jun 05, 2013 00:00	6508	6515	6382.5	6383	-125.0	-1.96%
Jun 04, 2013 00:00	6537	6559	6491.5	6510.5	-26.5	-0.41%
Jun 03, 2013 00:00	6529	6561.5	6494.5	6537	+8.0	+0.12%
May 31, 2013 00:00	6628	6628	6524.5	6524.5	-103.5	-1.59%
May 30, 2013 00:00	6594.5	6653.5	6591.5	6629.5	+35.0	+0.53%
May 29, 2013 00:00	6707	6708.5	6603	6630.5	-76.5	-1.15%
May 28, 2013 00:00	6693	6774.5	6690.5	6725.5	+32.5	+0.48%
May 24, 2013 00:00	6694.5	6700	6620.5	6662.5	-32.0	-0.48%
May 23, 2013 00:00	6707	6727.5	6639	6690	-17.0	-0.25%
May 22, 2013 00:00	6779	6860	6748	6760.5	-18.5	-0.27%
May 21, 2013 00:00	6723	6789	6719.5	6779.5	+56.5	+0.83%
May 20, 2013 00:00	6704.5	6735.5	6685	6725.5	+21.0	+0.31%
May 17, 2013 00:00	6657	6728	6644.5	6725.5	+68.5	+1.02%
May 16, 2013 00:00	6671	6691	6646	6653.5	-17.5	-0.26%
May 15, 2013 00:00	6653	6686	6645.5	6681.5	+28.5	+0.43%
May 14, 2013 00:00	6618	6668	6584	6666.5	+48.5	+0.73%
May 13, 2013 00:00	6603	6611.5	6569	6607.5	+4.5	+0.07%
May 10, 2013 00:00	6556	6606	6556	6604	+48.0	+0.73%
May 09, 2013 00:00	6562.5	6574	6537.5	6555.5	-7.0	-0.11%
May 08, 2013 00:00	6522.5	6562.5	6519	6562	+39.5	+0.60%
May 07, 2013 00:00	6495.5	6531	6477.5	6530	+34.5	+0.53%
May 03, 2013 00:00	6417	6499.5	6408	6488.5	+71.5	+1.10%
May 02, 2013 00:00	6381.5	6428.5	6364.5	6421	+39.5	+0.62%
May 01, 2013 00:00	6399	6435.5	6373.5	6380	-19.0	-0.30%
Apr 30, 2013 00:00	6432.5	6440	6368.5	6398	-34.5	-0.54%
Apr 29, 2013 00:00	6388	6442	6375	6430	+42.0	+0.65%
Apr 26, 2013 00:00	6381.5	6396	6354.5	6380	-1.5	-0.02%
Apr 25, 2013 00:00	6390	6424	6367	6381.5	-8.5	-0.13%
Apr 24, 2013 00:00	6358.5	6396.5	6353	6384	+25.5	+0.40%
Apr 23, 2013 00:00	6248	6367	6228	6363	+115.0	+1.81%
Apr 22, 2013 00:00	6243.5	6290.5	6204.5	6248	+4.5	+0.07%
Apr 19, 2013 00:00	6217.5	6244.5	6197	6244	+26.5	+0.42%
Apr 18, 2013 00:00	6199.5	6226	6173	6189.5	-10.0	-0.16%
Apr 17, 2013 00:00	6282.5	6283.5	6173	6201	-81.5	-1.31%
Apr 16, 2013 00:00	6240	6287	6240	6273	+33.0	+0.53%
Apr 15, 2013 00:00	6321	6329.5	6238	6240.5	-80.5	-1.29%
Apr 12, 2013 00:00	6336	6355	6311.5	6350	+14.0	+0.22%
Apr 11, 2013 00:00	6327	6369	6321	6341	+14.0	+0.22%
Apr 10, 2013 00:00	6270	6351.5	6265.5	6330	+60.0	+0.95%
Apr 09, 2013 00:00	6247	6277.5	6233.5	6262.5	+15.5	+0.25%
Apr 08, 2013 00:00	6232.5	6248.5	6203.5	6248	+15.5	+0.25%
Apr 05, 2013 00:00	6291	6292.5	6158.5	6232	-59.0	-0.95%
Apr 04, 2013 00:00	6367.5	6372.5	6279.5	6304	-63.5	-1.01%
Apr 03, 2013 00:00	6417	6422.5	6340	6343.5	-73.5	-1.16%
Apr 02, 2013 00:00	6399.5	6446	6395.5	6416	+16.5	+0.26%
Mar 29, 2013 00:00	6361.5	6361.5	6361.5	6361.5	+0.0	+0.00%
Mar 28, 2013 00:00	6331.5	6392.5	6324.5	6361.5	+30.0	+0.47%
Mar 27, 2013 00:00	6366	6366.5	6287	6342.5	-23.5	-0.37%
Mar 26, 2013 00:00	6332	6358	6310	6355.5	+23.5	+0.37%
Mar 25, 2013 00:00	6369	6401	6301	6322.5	-46.5	-0.74%
Mar 22, 2013 00:00	6314.5	6369.5	6314.5	6338	+23.5	+0.37%
Mar 21, 2013 00:00	6370.5	6372	6303	6312	-58.5	-0.93%
Mar 20, 2013 00:00	6414	6419	6363.5	6380	-34.0	-0.53%
Mar 19, 2013 00:00	6372.5	6406.5	6344.5	6384	+11.5	+0.18%
Mar 18, 2013 00:00	6293	6406	6290	6368.5	+75.5	+1.19%
Mar 15, 2013 00:00	6532	6538	6399.5	6405	-127.0	-1.98%
Mar 14, 2013 00:00	6479.5	6535	6479.5	6532.5	+53.0	+0.81%
Mar 13, 2013 00:00	6486.5	6495	6435	6477.5	-9.0	-0.14%
Mar 12, 2013 00:00	6484	6523.5	6474.5	6478.5	-5.5	-0.08%
Mar 11, 2013 00:00	6468	6499	6462.5	6495	+27.0	+0.42%
Mar 08, 2013 00:00	6463.5	6479	6437.5	6477	+13.5	+0.21%
Mar 07, 2013 00:00	6424	6448	6419	6441	+17.0	+0.26%
Mar 06, 2013 00:00	6413	6451.5	6405.5	6432	+19.0	+0.30%
Mar 05, 2013 00:00	6361.5	6428	6359.5	6414.5	+53.0	+0.83%
Mar 04, 2013 00:00	6336	6353.5	6314.5	6353	+17.0	+0.27%
Mar 01, 2013 00:00	6333.5	6376	6290.5	6364.5	+31.0	+0.49%
Feb 28, 2013 00:00	6339	6367	6314.5	6337.5	-1.5	-0.02%
Feb 27, 2013 00:00	6271.5	6355	6251.5	6344.5	+73.0	+1.15%
Feb 26, 2013 00:00	6245.5	6275.5	6233.5	6267	+21.5	+0.34%
Feb 25, 2013 00:00	6351	6372	6224.5	6225.5	-125.5	-2.02%
Feb 22, 2013 00:00	6294.5	6348	6294	6346	+51.5	+0.81%
Feb 21, 2013 00:00	6339.5	6345	6259	6282.5	-57.0	-0.91%
Feb 20, 2013 00:00	6357.5	6396	6349	6349.5	-8.0	-0.13%
Feb 19, 2013 00:00	6275.5	6363	6275	6354	+78.5	+1.24%
Feb 18, 2013 00:00	6300	6303	6280.5	6295	-5.0	-0.08%
Feb 15, 2013 00:00	6329	6353	6304	6309	-20.0	-0.32%
Feb 14, 2013 00:00	6361	6362	6302	6341	-20.0	-0.32%
Feb 13, 2013 00:00	6342	6387	6336	6354	+12.0	+0.19%
Feb 12, 2013 00:00	6270	6343	6258	6335	+65.0	+1.03%
Feb 11, 2013 00:00	6256	6295	6249	6269	+13.0	+0.21%
Feb 08, 2013 00:00	6252	6276	6242	6261	+9.0	+0.14%
Feb 07, 2013 00:00	6282	6311	6213	6242	-40.0	-0.64%
Feb 06, 2013 00:00	6286	6320	6262	6287	+1.0	+0.02%
Feb 05, 2013 00:00	6246	6295	6244	6292	+46.0	+0.73%
Feb 04, 2013 00:00	6334	6338	6233	6258	-76.0	-1.21%
Feb 01, 2013 00:00	6296	6356	6292	6352	+56.0	+0.88%
Jan 31, 2013 00:00	6304	6313	6275	6284	-20.0	-0.32%
Jan 30, 2013 00:00	6336	6354	6313	6317	-19.0	-0.30%
Jan 29, 2013 00:00	6298	6347	6284	6333	+35.0	+0.55%
Jan 28, 2013 00:00	6280	6311	6275	6306	+26.0	+0.41%
Jan 25, 2013 00:00	6251	6291	6244	6288	+37.0	+0.59%
Jan 24, 2013 00:00	6190	6271	6184	6244	+54.0	+0.86%
Jan 23, 2013 00:00	6196	6208	6180	6208	+12.0	+0.19%
Jan 22, 2013 00:00	6175	6199	6146	6198	+23.0	+0.37%
Jan 21, 2013 00:00	6170	6183	6160	6182	+12.0	+0.19%
Jan 18, 2013 00:00	6140	6172	6134	6169	+29.0	+0.47%
Jan 17, 2013 00:00	6096	6142	6086	6138	+42.0	+0.68%
Jan 16, 2013 00:00	6100	6114	6075	6105	+5.0	+0.08%
Jan 15, 2013 00:00	6100	6126	6084	6126	+26.0	+0.42%
Jan 14, 2013 00:00	6129	6132	6095	6107	-22.0	-0.36%
Jan 11, 2013 00:00	6113	6123	6094	6119	+6.0	+0.10%
Jan 10, 2013 00:00	6096	6116	6088	6112	+16.0	+0.26%
